,Red_his,Green_his,Blue_his
189,1912.0,565.0,0.0
190,3946.0,192.0,0.0
191,2161.0,179.0,0.0
192,2309.0,260.0,0.0
193,4562.0,118.0,0.0
194,2176.0,139.0,0.0
195,2059.0,190.0,0.0
196,4029.0,111.0,0.0
197,2007.0,96.0,0.0
198,1761.0,177.0,0.0
199,2835.0,84.0,0.0
200,1039.0,53.0,0.0
201,848.0,114.0,0.0
202,1716.0,38.0,0.0
203,842.0,31.0,0.0
204,901.0,57.0,0.0
205,1826.0,30.0,0.0
206,960.0,26.0,0.0
207,1876.0,30.0,0.0
208,918.0,21.0,0.0
209,883.0,12.0,0.0
210,2039.0,37.0,0.0
211,1099.0,19.0,0.0
212,1223.0,13.0,0.0
213,2629.0,26.0,0.0
214,1645.0,12.0,0.0
215,1904.0,7.0,0.0
216,4354.0,23.0,0.0
217,2751.0,12.0,0.0
218,3097.0,11.0,0.0
219,7540.0,26.0,0.0
220,4667.0,12.0,0.0
221,4918.0,15.0,0.0
222,10274.0,53.0,0.0
223,5987.0,24.0,0.0
224,13694.0,37.0,0.0
225,6275.0,40.0,0.0
226,5411.0,23.0,0.0
227,8343.0,33.0,0.0
228,3264.0,325.0,0.0
229,2423.0,76.0,0.0
230,3164.0,73.0,0.0
231,1080.0,153.0,0.0
232,963.0,80.0,0.0
233,1550.0,49.0,0.0
234,680.0,19.0,0.0
235,640.0,0.0,0.0
236,713.0,0.0,0.0
237,197.0,0.0,0.0
238,178.0,0.0,0.0
239,469.0,0.0,0.0
240,132.0,0.0,0.0
241,216.0,0.0,0.0
242,92.0,0.0,0.0
243,102.0,0.0,0.0
244,233.0,0.0,0.0
245,71.0,0.0,0.0
246,24.0,0.0,0.0
247,21.0,0.0,0.0
248,7.0,0.0,0.0
249,1.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,0.0,0.0,0.0
